"TIME","RPM","BaroPressure","BoostPressureDesired","BoostPressureActual","BoostFrequencyValveDutyCycle","MassAirFlow","IntakeAirTemperature","AcceleratorPedalPosition","ThrottlePlateAngle","IgnitionRetardCyl1","IgnitionRetardCyl2","IgnitionRetardCyl3","IgnitionRetardCyl4","IgnitionRetardCyl5","IgnitionRetardCyl6","IgnitionTimingAngleOverall","KnockVoltCyl1","KnockVoltCyl2","KnockVoltCyl3","KnockVoltCyl4","KnockVoltCyl5","KnockVoltCyl6","VehicleSpeed","Gear","AirFuelRatioDesired","FuelInjectorOnTime","EGTbank1","EGTbank2","EGTbank1OXS","EGTbank2OXS","OXSVoltS1B1","OXSVoltS1B2","EngineLoadSpecified","EngineLoadCorrectedSpecified","EngineLoadDesired","EngineLoad"
"5678","6311.75","991.25","991.953125","1544.84375","0","6.85521484375","90.05","0","6.27450980392157","0","0","0","0","0","0","14.25","11.856","10.608","13.728","11.856","10.608","13.728","64.7876557117281","2",".989990234375","1.58578125","1733.6328125","1733.59765625","620","620",".055",".115","205.521616541353","205.521616541353","11.8421052631579","18.562030075188"
"5748","6160","991.25","991.953125","1423.90625","0","6.30013671875","90.05","0","6.66666666666667","0","0","0","0","0","0","13.5","11.856","10.608","13.728","11.856","10.608","13.728","65.0449422209984","2",".989990234375","1.3121875","1733.6328125","1733.59765625","555","555",".07",".72","205.521616541353","205.521616541353","11.8421052631579","13.6513157894737"
"5819","5998.75","991.25","991.9140625","1331.25","0","6.6609375","88.7","0","7.45098039215686","0","0","0","0","0","0","12","9.984","11.232","9.984","10.608","8.736","9.672","65.1711582444141","2",".990478515625","1.28296875","1733.66796875","1733.59765625","555","555",".83",".76","205.521616541353","205.521616541353","11.8421052631579","9.63345864661654"
"5889","5839.75","991.25","991.9140625","1274.375","0","9.57509765625","87.35","0","7.84313725490196","0","0","0","0","0","0","10.5","8.424","10.296","8.736","9.048","7.488","10.608","65.2099939439266","2",".990966796875","1.3546875","1733.6328125","1733.59765625","555","555",".825",".78","206.320488721805","206.320488721805","11.8421052631579","9.25751879699248"
"5959","5708.75","991.25","991.9140625","1242.109375","0","11.18482421875","87.35","0","8.23529411764706","0","0","0","0","0","0","9.75","8.424","10.296","8.736","9.048","7.488","10.608","65.2002850190484","2",".990966796875","1.4290625","1733.6328125","1733.59765625","520","520",".79",".755","207.824248120301","207.824248120301","11.8421052631579","9.63345864661654"
"6029","5566.75","991.25","991.9140625","1209.21875","0","12.21171875","87.35","0","8.23529411764706","0","0","0","0","0","0","9","8.112","9.36","8.112","8.736","8.112","9.048","65.166303781975","2",".991455078125","1.413125","1733.6328125","1733.59765625","520","520",".82",".775","207.824248120301","207.824248120301","11.8421052631579","9.9859022556391"
"6139","5420","991.25","991.9140625","1186.0546875","0","12.96107421875","87.35","0","8.23529411764706","0","0","0","0","0","0","8.25","8.112","9.36","8.112","8.736","8.112","9.048","65.08863238295","2",".991455078125","1.4821875","1733.6328125","1733.59765625","520","520",".81",".785","207.824248120301","207.824248120301","11.8421052631579","10.1503759398496"
"6209","5196.5","991.25","991.9140625","1154.765625","0","14.2655078125","87.35","0","8.62745098039216","0","0","0","0","0","0","8.25","7.8","8.736","7.8","9.048","8.112","7.488","64.8119280239234","2",".991943359375","1.55390625","1733.66796875","1733.59765625","515","515",".79",".785","207.824248120301","207.824248120301","11.8421052631579","11.0667293233083"
"6279","5074.25","991.25","991.9140625","1140.6640625","0","14.0434765625","87.35","0","8.62745098039216","0","0","0","0","0","0","8.25","6.864","7.488","6.24","7.8","7.488","7.176","64.5740593644094","2",".9921875","1.55125","1733.6328125","1733.59765625","515","515",".8",".77","207.824248120301","207.824248120301","11.8421052631579","11.1137218045113"
"6349","4949.5","991.25","991.9140625","1129.5703125","0","14.18224609375","87.35","0","8.62745098039216","0","0","0","0","0","0","7.5","6.552","6.24","6.552","7.488","7.176","6.552","64.3216273175781","3",".9921875","1.54859375","1733.6328125","1733.59765625","515","515",".8",".755","207.824248120301","207.824248120301","11.8421052631579","11.0432330827068"
"6419","4820.75","991.25","991.875","1118.7890625","0","14.43203125","87.35","0","8.62745098039216","0","0","0","0","0","0","7.5","6.552","6.24","6.552","7.488","7.176","6.552","63.9526881722094","3",".99267578125","1.55390625","1733.6328125","1733.59765625","515","515",".8",".725","207.824248120301","207.589285714286","11.8421052631579","10.9257518796992"
"6489","4722.75","991.25","991.875","1110","0","14.3765234375","87.35","0","8.62745098039216","0","0","0","0","0","0","7.5","6.552","6.552","5.928","6.864","6.864","6.24","63.6371481136703","3",".992919921875","1.56453125","1733.6328125","1733.59765625","515","515",".755",".635","207.824248120301","207.142857142857","11.8421052631579","11.3251879699248"
"6560","4631.75","991.25","991.875","1103.90625","0","14.68181640625","87.35","0","8.23529411764706","0","0","0","0","0","0","7.5","6.552","6.552","5.928","6.864","6.864","6.24","63.2827723556188","3",".992919921875","1.57515625","1733.6328125","1733.59765625","515","515",".79",".625","207.824248120301","206.954887218045","11.8421052631579","11.5131578947368"
"6630","4509","992.5","991.875","1095.7421875","0","14.8205859375","87.35","0","8.23529411764706","0","0","0","0","0","0","6.75","6.24","5.304","6.24","5.304","6.864","5.928","62.8847064356156","3","1.046875","1.59375","1733.6328125","1733.59765625","510","510",".82",".68","207.824248120301","206.743421052632","11.8421052631579","11.7481203007519"
"6700","4364.75","991.25","991.875","1088.4765625","0","13.46064453125","87.35","0","8.23529411764706","0","0","0","0","0","0","6","6.24","4.992","5.928","5.46","5.616","5.616","62.4041146541484","3","1.046875","1.540625","1733.6328125","1733.59765625","510","510",".72",".76","207.824248120301","206.55545112782","11.8421052631579","11.4896616541353"
"6770","4239.5","991.25","991.875","1086.2109375","0","13.98796875","87.35","0","7.84313725490196","0","0","0","0","0","0","5.25","6.24","4.992","5.928","5.46","5.616","5.616","62.0303210463406","3","1.046875","1.5671875","1733.6328125","1733.59765625","510","510",".015",".05","207.824248120301","206.038533834586","11.8421052631579","11.3721804511278"
"6840","4098.75","991.25","991.875","1082.6171875","0","12.90556640625","87.35","0","7.84313725490196","0","0","0","0","0","0","5.25","5.304","5.46","5.928","5.46","4.992","4.992","61.6613819009719","3","1.046875","1.498125","1733.6328125","1733.59765625","510","510",".01",".02","207.824248120301","205.756578947368","11.8421052631579","11.2077067669173"
"6910","3954.5","992.5","991.875","1081.25","0","12.51701171875","87.35","0","7.45098039215686","0","0","0","0","0","0","4.5","4.68","5.928","5.928","5.148","4.836","4.68","61.127391032675","3","1.046875","1.4875","1733.6328125","1733.59765625","505","505",".005",".015","207.824248120301","205.31015037594","11.8421052631579","11.2312030075188"
"6980","3837.25","992.5","991.875","1077.3828125","0","12.35048828125","87.35","0","7.45098039215686","0","0","0","0","0","0","4.5","4.68","5.928","5.616","4.68","4.68","4.056","60.7827241995016","3","1.046875","1.55390625","1733.6328125","1733.59765625","505","505",".005",".01","207.824248120301","205.00469924812","11.8421052631579","11.4426691729323"
"7050","3692.75","992.5","991.875","1073.3203125","0","12.29498046875","87.35","0","7.45098039215686","0","0","0","0","0","0","4.5","4.68","5.928","5.616","4.68","4.68","4.056","60.2972779555953","3","1.046875","1.58578125","1733.6328125","1733.59765625","500","500",".005",".005","207.824248120301","204.746240601504","11.8421052631579","11.7716165413534"
"7120","3571.75","991.25","991.875","1072.0703125","0","11.2680859375","87.35","0","7.05882352941177","0","0","0","0","0","0","4.5","4.212","5.46","4.992","4.212","4.056","3.588","59.9331932726656","4","1.046875","1.5459375","1733.6328125","1733.59765625","500","500",".005",".005","207.824248120301","204.252819548872","11.8421052631579","11.4426691729323"
"7201","3448.25","991.25","991.875","1070.234375","0","11.212578125","87.35","0","7.05882352941177","0","0","0","0","0","0","3","4.056","4.992","4.836","3.744","3.9","3.432","59.4380381038813","4","1.046875","1.56453125","1733.6328125","1733.59765625","500","500",".005",".005","207.824248120301","203.970864661654","11.8421052631579","11.4661654135338"
"7271","3311.5","991.25","991.875","1067.96875","0","10.51873046875","87.35","0","6.66666666666667","0","0","0","0","0","0","1.5","4.056","4.992","4.836","3.744","3.9","3.432","58.8021035243641","4","1.046875","1.5565625","1733.6328125","1733.59765625","490","490",".005",".005","207.824248120301","203.453947368421","11.8421052631579","11.3721804511278"
"7341","3183.25","991.25","991.875","1067.03125","0","9.6028515625","87.35","0","6.66666666666667","0","0","0","0","0","0","0","4.212","4.68","4.68","3.276","3.588","2.964","58.3457840550922","4","1.046875","1.50609375","1733.6328125","1733.59765625","490","490","0",".005","207.824248120301","203.195488721805","11.8421052631579","10.8552631578947"
"7411","3063","991.25","991.875","1064.921875","0","9.8248828125","87.35","0","6.27450980392157","0","0","0","0","0","0","-1.5","4.056","4.368","4.212","2.808","3.276","2.652","57.8603378111859","4","1.046875","1.55125","1733.6328125","1733.59765625","490","490",".005",".005","207.824248120301","202.984022556391","11.8421052631579","11.2312030075188"
"7481","2949.5","991.25","991.875","1062.03125","0","9.1587890625","87.35","0","6.27450980392157","0","0","0","0","0","0","-3","3.744","3.9","3.9","2.652","3.12","2.34","57.6273236141109","4","1.046875","1.55125","1733.6328125","1733.59765625","485","485",".005",".005","207.589285714286","202.302631578947","11.8421052631579","11.2077067669173"
"7551","2832.5","991.25","991.8359375","1061.015625","0","9.1587890625","87.35","0","6.27450980392157","0","0","0","0","0","0","-3.75","3.744","3.9","3.9","2.652","3.12","2.34","57.3943094170359","5","1.046875","1.5353125","1733.6328125","1733.59765625","485","485",".005",".005","206.437969924812","201.386278195489","11.8421052631579","11.1607142857143"
"7621","2797.5","992.5","991.875","1058.046875","0","9.63060546875","87.35","7.37315938048371","5.88235294117647","0","0","0","0","0","0","9.75","3.432","3.588","3.9","2.496","2.964","2.496","57.2389666189859","5",".995849609375","1.9178125","1733.6328125","1733.59765625","485","485","0",".005","204.863721804511","200.070488721805","11.8421052631579","11.7951127819549"
"7691","2940","991.25","991.8359375","1056.25","0","8.7147265625","87.35","7.37315938048371","5.88235294117647","0","0","0","0","0","0","10.5","3.432","2.964","3.432","2.34","3.12","2.418","56.9913890345938","5",".995849609375","1.5246875","1733.6328125","1733.59765625","485","485",".01",".005","206.085526315789","201.127819548872","11.8421052631579","11.3486842105263"
"7761","3161.75","991.25","991.8359375","1054.1015625","0","8.770234375","87.35","7.37315938048371","5.88235294117647","0","0","0","0","0","0","12.75","3.432","2.964","3.432","2.34","3.12","2.418","56.777792687275","4",".99609375","1.445","1733.6328125","1733.59765625","485","485",".03",".01","207.824248120301","202.913533834586","11.8421052631579","10.6203007518797"
"7831","3424.25","991.25","991.8359375","1050.859375","0","9.214296875","87.35","7.37315938048371","6.27450980392157","0","0","0","0","0","0","16.5","3.744","2.964","3.12","2.496","3.276","2.418","56.5447784902","4",".996337890625","1.37859375","1733.6328125","1733.59765625","485","485",".485",".02","207.824248120301","203.453947368421","11.8421052631579","9.72744360902256"
"7912","3808","992.5","991.8359375","1048.28125","0","10.2134375","87.35","7.37315938048371","6.66666666666667","0","0","0","0","0","0","15.75","4.056","3.12","3.12","2.886","3.744","2.652","56.3214732180031","4",".996337890625","1.31484375","1733.6328125","1733.59765625","485","485",".045",".03","207.824248120301","204.088345864662","11.8421052631579","9.58646616541353"
"7982","3982.25","992.5","991.8359375","1047.4609375","0","12.7112890625","87.35","10.6111238269627","7.45098039215686","0","0","0","0","0","0","27","4.056","3.12","3.12","2.886","3.744","2.652","56.0690411711719","3",".996337890625","1.46890625","1733.6328125","1733.59765625","485","485",".035",".025","207.824248120301","205.427631578947","11.8421052631579","10.3853383458647"
"8052","3848.5","991.25","991.8359375","1047.5390625","0","14.01572265625","86","9.35225452048524","8.23529411764706","0","0","0","0","0","0","17.25","4.056","3.276","4.212","3.51","3.9","3.198","56.0253510092203","3",".99658203125","1.56984375","1733.6328125","1733.59765625","490","490",".025",".025","207.824248120301","205.216165413534","11.8421052631579","11.7716165413534"
"8122","3805.5","991.25","991.8359375","1045.9765625","0","13.876953125","86","8.63202868696117","7.84313725490196","0","0","0","0","0","0","12.75","4.368","5.148","4.056","4.056","3.9","3.51","55.9768063848297","3",".996826171875","1.63359375","1733.6328125","1733.59765625","490","490",".035",".03","207.824248120301","204.581766917293","11.8421052631579","12.453007518797"
"8192","3897.5","992.5","991.8359375","1045.546875","0","12.8223046875","86","8.2734416723888","7.84313725490196","0","0","0","0","0","0","12","4.368","5.772","4.524","4.524","4.368","3.51","55.7583555750719","3",".996826171875","1.54859375","1733.6328125","1733.59765625","490","490",".06",".03","207.824248120301","204.863721804511","11.8421052631579","11.8890977443609"
"8262","3822","992.5","991.8359375","1045.546875","0","12.29498046875","86","8.2734416723888","7.45098039215686","0","0","0","0","0","0","15","4.368","5.772","4.524","4.524","4.368","3.51","55.5204869155578","3",".996826171875","1.51140625","1733.6328125","1733.59765625","490","490",".735",".035","207.824248120301","204.769736842105","11.8421052631579","10.9727443609023"
"8332","3854","991.25","991.8359375","1044.84375","0","12.51701171875","86","0","7.45098039215686","0","0","0","0","0","0","9.75","4.368","5.304","4.68","4.992","4.524","3.042","55.4136887418984","3",".9970703125","1.50875","1733.6328125","1733.59765625","490","490",".185",".035","207.824248120301","204.699248120301","11.8421052631579","11.2077067669173"
"8402","3846","991.25","991.8359375","1044.453125","0","12.51701171875","86","0","7.45098039215686","0","0","0","0","0","0","6.75","3.9","6.084","4.836","4.524","4.368","3.198","55.2049468570188","3",".9970703125","1.49546875","1733.6328125","1733.59765625","490","490",".035",".035","207.824248120301","204.769736842105","11.8421052631579","11.2781954887218"
"8472","3827.75","991.25","991.8359375","1045.46875","0","12.12845703125","86","0","7.84313725490196","0","0","0","0","0","0","4.5","3.9","6.084","4.836","4.524","4.368","3.198","55.1661111575063","3",".997314453125","1.5140625","1733.6328125","1733.59765625","490","490",".035",".035","207.824248120301","204.675751879699","11.8421052631579","11.0197368421053"
"8542","3829.25","991.25","991.8359375","1045.46875","0","12.8223046875","86","0","7.84313725490196","0","0","0","0","0","0","4.5","4.056","6.552","4.68","4.836","3.9","3.198","55.0447495965297","3","1.046875","1.519375","1733.6328125","1733.59765625","490","490",".03",".03","207.824248120301","204.699248120301","11.8421052631579","11.4191729323308"
"8623","3805.5","992.5","991.8359375","1045.3125","0","12.8778125","86","0","7.84313725490196","0","0","0","0","0","0","4.5","4.056","5.928","4.836","4.524","4.056","3.276","54.9476603477484","3","1.046875","1.53","1733.6328125","1733.59765625","490","490",".02",".03","207.824248120301","204.628759398496","11.8421052631579","11.6071428571429"
"8693","3791.5","992.5","991.8359375","1045.6640625","0","12.79455078125","86","0","7.84313725490196","0","0","0","0","0","0","4.5","4.836","5.148","4.992","4.212","4.524","3.12","54.7971720121375","3","1.046875","1.5353125","1733.6328125","1733.59765625","485","485",".005",".015","207.824248120301","204.605263157895","11.8421052631579","11.7716165413534"
"8763","3785.75","992.5","991.8359375","1045.9765625","0","13.1553515625","86","0","7.84313725490196","0","0","0","0","0","0","4.5","4.836","5.148","4.992","4.212","4.524","3.12","54.6224113643313","3","1.046875","1.54328125","1733.6328125","1733.59765625","485","485",".005",".01","207.824248120301","204.581766917293","11.8421052631579","11.6541353383459"
"8833","3782","992.5","991.8359375","1047.890625","0","12.8778125","86","0","7.45098039215686","0","0","0","0","0","0","4.5","4.056","4.68","4.524","3.9","4.368","2.886","54.5010498033547","3","1.046875","1.498125","1733.6328125","1733.59765625","485","485",".005",".005","207.824248120301","204.53477443609","11.8421052631579","11.6541353383459"
"8903","3774","991.25","991.8359375","1047.8515625","0","12.8778125","86","0","7.45098039215686","0","0","0","0","0","0","4.5","4.212","4.836","4.368","3.588","3.9","2.964","54.3554159301828","3","1.046875","1.50875","1733.6328125","1733.59765625","485","485",".005",".005","207.824248120301","204.511278195489","11.8421052631579","11.5131578947368"
"8973","3754","991.25","991.8359375","1048.0859375","0","12.7112890625","86","0","7.45098039215686","0","0","0","0","0","0","4.5","4.212","4.836","4.368","3.588","3.9","2.964","54.2680356062797","3","1.046875","1.5353125","1733.6328125","1733.59765625","485","485","0",".005","207.824248120301","204.440789473684","11.8421052631579","11.6776315789474"
"9043","3730.75","991.25","991.8359375","1048.0859375","0","12.07294921875","86","0","7.45098039215686","0","0","0","0","0","0","4.5","4.68","4.68","4.212","3.432","4.368","3.042","54.0932749584734","3","1.046875","1.4875","1733.6328125","1733.59765625","485","485","0",".005","207.824248120301","204.417293233083","11.8421052631579","11.3956766917293"
"9113","3709.5","991.25","991.8359375","1048.359375","0","12.29498046875","86","0","7.45098039215686","0","0","0","0","0","0","4.5","4.836","4.524","4.368","3.432","3.9","2.886","53.9088053857891","3","1.046875","1.519375","1733.6328125","1733.59765625","480","480","0",".005","207.824248120301","204.346804511278","11.8421052631579","11.1607142857143"
"9183","3689","991.25","991.8359375","1049.4140625","0","12.12845703125","86","0","7.45098039215686","0","0","0","0","0","0","4.5","4.836","4.524","4.368","3.432","3.9","2.886","53.6369554892016","3","1.046875","1.53265625","1733.6328125","1733.59765625","480","480","0",".005","207.824248120301","204.229323308271","11.8421052631579","11.3956766917293"
"9253","3654","991.25","991.8359375","1050.5859375","0","12.46150390625","86","0","7.45098039215686","0","0","0","0","0","0","4.5","4.68","4.524","4.212","3.12","3.744","2.964","53.4039412921266","3","1.046875","1.53265625","1733.6328125","1733.59765625","480","480","0","0","207.824248120301","204.205827067669","11.8421052631579","11.4191729323308"
"9334","3655.25","991.25","991.796875","1050.6640625","0","12.100703125","86","0","7.45098039215686","0","0","0","0","0","0","4.5","4.212","4.368","4.212","3.276","3.9","3.042","53.0981101584656","3","1.046875","1.50609375","1733.6328125","1733.59765625","475","475","0","0","207.824248120301","204.135338345865","11.8421052631579","11.3486842105263"
"9404","3603","991.25","991.796875","1050.6640625","0","12.12845703125","86","0","7.45098039215686","0","0","0","0","0","0","4.5","4.368","4.368","4.368","3.744","4.056","2.808","52.7582977877313","3","1.046875","1.5353125","1733.6328125","1733.59765625","475","475","0",".005","207.824248120301","204.041353383459","11.8421052631579","11.5836466165414"
"9474","3583.25","991.25","991.796875","1050","0","12.07294921875","86","0","7.45098039215686","0","0","0","0","0","0","4.5","4.368","4.368","4.368","3.744","4.056","2.808","52.5204291282172","3","1.046875","1.5246875","1733.6328125","1733.59765625","475","475","0","0","207.824248120301","203.90037593985","11.8421052631579","11.6306390977444"
"9544","3554.75","992.5","991.796875","1049.921875","0","11.1570703125","86","0","7.05882352941177","0","0","0","0","0","0","4.5","4.68","4.212","3.9","3.9","3.744","2.73","52.1272176706531","3","1.046875","1.476875","1733.6328125","1733.59765625","475","475","0","0","207.824248120301","203.853383458647","11.8421052631579","10.9962406015038"
"9614","3531","991.25","991.796875","1050.7421875","0","11.3791015625","86","0","7.05882352941177","0","0","0","0","0","0","4.5","4.524","4.68","3.744","3.432","3.432","2.652","51.8262409994313","3","1.046875","1.4928125","1733.6328125","1733.59765625","475","475","0","0","207.824248120301","203.782894736842","11.8421052631579","11.2077067669173"
"9684","3498","991.25","991.796875","1050.546875","0","11.01830078125","86","0","7.05882352941177","0","0","0","0","0","0","3.75","4.524","4.68","3.744","3.432","3.432","2.652","51.4233206169891","3","1.046875","1.4609375","1733.6328125","1733.59765625","470","470","0",".005","207.824248120301","203.688909774436","11.8421052631579","11.1137218045113"
"9754","3475.75","992.5","991.796875","1050.6640625","0","11.434609375","86","0","7.05882352941177","0","0","0","0","0","0","3.75","4.68","4.836","3.9","3.276","3.432","2.73","51.1029260960109","3","1.046875","1.51671875","1733.6328125","1733.59765625","470","470","0",".005","207.824248120301","203.618421052632","11.8421052631579","11.2312030075188"
"9824","3439.5","992.5","991.8359375","1048.90625","0","11.6011328125","86","0","7.05882352941177","0","0","0","0","0","0","3","4.836","4.368","4.056","3.12","3.588","2.73","50.7048601760078","3","1.046875","1.53796875","1733.6328125","1733.59765625","470","470","0",".005","207.824248120301","203.477443609023","11.8421052631579","11.4661654135338"
"9894","3416.25","991.25","991.8359375","1048.828125","0","11.6011328125","86","0","7.05882352941177","0","0","0","0","0","0","2.25","4.368","4.68","4.212","3.276","3.744","2.652","50.408737967225","3","1.046875","1.54859375","1733.6328125","1733.59765625","470","470","0",".005","207.824248120301","203.453947368421","11.8421052631579","11.7246240601504"
"9964","3383.5","991.25","991.796875","1048.4765625","0","10.990546875","86","0","7.05882352941177","0","0","0","0","0","0","2.25","4.368","4.68","4.212","3.276","3.744","2.652","49.9330006481969","3","1.046875","1.5353125","1733.6328125","1733.59765625","470","470","0",".005","207.824248120301","203.383458646617","11.8421052631579","11.5131578947368"
"10045","3365","991.25","991.796875","1048.125","0","11.1015625","86","0","7.05882352941177","0","0","0","0","0","0","2.25","3.9","4.524","4.212","3.12","3.588","2.574","49.5931882774625","3","1.046875","1.5353125","1733.6328125","1733.59765625","470","470","0",".005","207.824248120301","203.289473684211","11.8421052631579","11.5601503759399"
"10115","3342","992.5","991.796875","1049.453125","0","11.01830078125","86","0","7.05882352941177","0","0","0","0","0","0","1.5","3.744","4.056","4.212","3.276","3.744","2.496","49.1562866579469","3","1.046875","1.4821875","1733.6328125","1733.59765625","465","465","0",".005","207.824248120301","203.195488721805","11.8421052631579","11.3251879699248"
"10185","3317.25","992.5","991.796875","1048.3203125","0","11.212578125","86","0","7.05882352941177","0","0","0","0","0","0",".75","3.744","4.056","4.212","3.276","3.744","2.496","48.7776385877","3","1.046875","1.53796875","1733.6328125","1733.59765625","465","465","0","0","207.824248120301","203.125","11.8421052631579","11.4661654135338"
"10255","3274.25","992.5","991.8359375","1048.125","0","10.51873046875","86","0","7.05882352941177","0","0","0","0","0","0",".75","3.9","4.212","3.744","3.276","3.588","2.496","48.5009342286734","3","1.046875","1.498125","1733.6328125","1733.59765625","465","465","0","0","207.824248120301","203.031015037594","11.8421052631579","11.3956766917293"
"10325","3259.25","991.25","991.796875","1048.125","0","10.6019921875","86","0","6.66666666666667","0","0","0","0","0","0",".75","4.212","4.056","4.212","2.964","3.276","2.496","48.0203424472063","3","1.046875","1.51140625","1733.6328125","1733.59765625","460","460","0","0","207.824248120301","202.937030075188","11.8421052631579","11.1372180451128"
"10395","3240.25","992.5","991.796875","1047.96875","0","10.51873046875","86","0","6.66666666666667","0","0","0","0","0","0",".75","3.744","4.056","3.744","2.808","3.12","2.496","47.69023900135","3","1.046875","1.519375","1733.6328125","1733.59765625","460","460","0","0","207.824248120301","202.913533834586","11.8421052631579","11.3251879699248"
"10465","3227.75","992.5","991.8359375","1048.0859375","0","10.68525390625","86","0","6.66666666666667","0","0","0","0","0","0","0","3.744","4.056","3.744","2.808","3.12","2.496","47.3892623301281","3","1.046875","1.5140625","1733.6328125","1733.59765625","460","460","0",".005","207.824248120301","202.866541353383","11.8421052631579","11.4661654135338"
"10535","3205.75","992.5","991.8359375","1048.046875","0","10.68525390625","86","0","6.66666666666667","0","0","0","0","0","0","0","3.588","4.212","3.9","3.12","3.276","2.418","47.0445954969547","3","1.046875","1.53265625","1733.6328125","1733.59765625","460","460","0","0","207.824248120301","202.772556390977","11.8421052631579","11.4896616541353"
"10605","3191.25","992.5","991.8359375","1048.0859375","0","10.62974609375","86","0","6.66666666666667","0","0","0","0","0","0","-.75","3.276","4.056","3.588","2.808","3.12","2.34","46.75818221305","3","1.046875","1.5353125","1733.6328125","1733.59765625","460","460","0",".005","207.824248120301","202.749060150376","11.8421052631579","11.5601503759399"
"10676","3188.25","992.5","991.8359375","1048.046875","0","10.6019921875","84.65","0","6.66666666666667","0","0","0","0","0","0","-.75","3.276","4.056","3.588","2.808","3.12","2.34","46.4183698423156","3","1.046875","1.5140625","1733.6328125","1733.59765625","455","455","0",".005","207.824248120301","202.678571428571","11.8421052631579","11.4896616541353"
"10746","3177.75","992.5","991.8359375","1045.7421875","0","10.57423828125","84.65","0","6.66666666666667","0","0","0","0","0","0","-.75","3.588","4.368","3.432","2.964","3.12","2.106","46.2096279574359","3","1.046875","1.540625","1733.6328125","1733.59765625","455","455","0","0","207.824248120301","202.279135338346","11.8421052631579","11.5131578947368"
"10816","3169.5","991.25","991.8359375","1046.015625","0","10.35220703125","86","0","6.66666666666667","0","0","0","0","0","0","-.75","3.588","4.212","3.432","2.808","3.276","2.106","45.9571959106047","3","1.046875","1.50609375","1733.6328125","1733.59765625","455","455","0",".005","207.824248120301","202.255639097744","11.8421052631579","11.3721804511278"
"10886","3164.5","991.25","991.8359375","1047.65625","0","10.13017578125","86","0","6.66666666666667","0","0","0","0","0","0","-.75","3.588","4.212","3.432","2.808","3.276","2.106","45.6804915515781","3","1.046875","1.45828125","1733.6328125","1733.59765625","455","455","0",".005","207.824248120301","202.631578947368","11.8421052631579","11.0667293233083"
"10956","3156","992.5","991.8359375","1046.171875","0","10.01916015625","84.65","0","6.66666666666667","0","0","0","0","0","0","-.75","3.588","4.056","3.588","2.808","3.744","2.028","45.4960219788938","3","1.046875","1.47953125","1733.6328125","1733.59765625","455","455","0","0","207.824248120301","202.584586466165","11.8421052631579","11.1372180451128"
"11026","3145.25","991.25","991.8359375","1045.546875","0","10.6019921875","84.65","0","6.66666666666667","0","0","0","0","0","0","-.75","3.276","4.056","3.12","2.808","3.432","2.184","45.4474773545031","3","1.046875","1.53265625","1733.66796875","1733.59765625","455","455","0",".005","207.824248120301","202.584586466165","11.8421052631579","11.4191729323308"
"11096","3142","991.25","991.8359375","1045.15625","0","10.13017578125","84.65","0","6.66666666666667","0","0","0","0","0","0","-.75","3.276","4.056","3.12","2.808","3.432","2.184","45.2872800940141","3","1.046875","1.5034375","1733.66796875","1733.59765625","450","450","0",".005","207.824248120301","202.138157894737","11.8421052631579","11.4191729323308"
"11166","3135.25","991.25","991.8359375","1045.46875","0","10.324453125","84.65","3.59655146105135","6.66666666666667","0","0","0","0","0","0","-.75","3.432","4.212","2.808","2.964","3.588","2.34","45.1562096081594","3","1.046875","1.86203125","1733.6328125","1733.59765625","450","450","0","0","207.824248120301","202.138157894737","11.8421052631579","11.1607142857143"
"11236","3142","991.25","991.8359375","1045.46875","0","10.43546875","84.65","9.35225452048524","6.66666666666667","0","0","0","0","0","0","1.5","3.432","4.368","3.276","3.276","3.588","2.496","45.0105757349875","3",".999267578125","1.7","1733.6328125","1733.59765625","450","450","0",".005","207.824248120301","202.114661654135","11.8421052631579","11.3721804511278"
"11306","3115.25","991.25","991.8359375","1045.546875","0","9.51958984375","84.65","12.5886930647745","6.66666666666667","0","0","0","0","0","0","7.5","3.9","4.056","3.432","2.808","3.744","2.496","44.9765944979141","3",".999267578125","1.498125","1733.6328125","1733.59765625","450","450",".01",".005","207.824248120301","202.114661654135","13.7453007518797","11.0197368421053"
"11377","3116.5","991.25","991.8359375","1042.890625","0","10.324453125","84.65","14.7478446631571","7.45098039215686","0","0","0","0","0","0","15","3.9","4.056","3.432","2.808","3.744","2.496","44.8212516998641","3",".999267578125","1.5725","1733.6328125","1733.59765625","450","450",".035",".015","207.824248120301","202.044172932331","16.2124060150376","11.3486842105263"
"11447","3116.5","992.5","991.8359375","1039.921875","0","12.8778125","84.65","17.625696192874","9.01960784313725","0","0","0","0","0","0","21.75","4.056","3.9","3.12","2.964","3.276","2.496","44.7095990637656","3",".999267578125","1.76375","1733.6328125","1733.59765625","450","450",".035",".02","207.824248120301","202.091165413534","20.0187969924812","12.8289473684211"
"11517","3125.5","992.5","991.8359375","1035.1171875","0","17.90126953125","84.65","17.9858091096361","10.9803921568627","0","0","0","0","0","0","18","4.056","4.056","3.276","2.808","3.432","2.418","44.6901812140094","3",".999267578125","2.2153125","1733.6328125","1733.59765625","455","455",".03",".02","207.824248120301","202.091165413534","20.5357142857143","16.9642857142857"
