"ID","Address","Name","Size","Organization","Description","Units","X Units","Y Units","Scale","X Scale","Y Scale","Value min","Value max","Value min*1","Value max*1"
"SQM05TEUB","0x100dc","Luftmassenquotient-abhängige Stützstellen (Anzahl =5)","5x1","8 Bit","-","-","?","-","0.0625","1.0","1.0","0.0","10.0","0x0","0xa0"
"SQM05TEUB","0x100dc","Luftmassenquotient-abhängige Stützstellen (Anzahl =5)","5x1","8 Bit","-","-","?","-","0.0625","1.0","1.0","0.0","10.0","0x0","0xa0"
"SRL06ESUB","0x100e2","Sst-Verteilung für die relative Füllung rl","6x1","8 Bit","-","%","?","-","0.75","1.0","1.0","9.75","90.0","0xd","0x78"
"SRL06ESUB","0x100e2","Sst-Verteilung für die relative Füllung rl","6x1","8 Bit","-","%","?","-","0.75","1.0","1.0","9.75","90.0","0xd","0x78"
"SRL08DMUB","0x100e9","SST-Verteilung in DMD, 8 Last-SST","8x1","8 Bit","-","%","?","-","0.75","1.0","1.0","18.75","144.75","0x19","0xc1"
"SRL08DMUB","0x100e9","SST-Verteilung in DMD, 8 Last-SST","8x1","8 Bit","-","%","?","-","0.75","1.0","1.0","18.75","144.75","0x19","0xc1"
"SRL08DMUB","0x100e9","SST-Verteilung in DMD, 8 Last-SST","8x1","8 Bit","-","%","?","-","0.75","1.0","1.0","18.75","144.75","0x19","0xc1"
"SRL08DMUB","0x100e9","SST-Verteilung in DMD, 8 Last-SST","8x1","8 Bit","-","%","?","-","0.75","1.0","1.0","18.75","144.75","0x19","0xc1"
"SRL08DMUB","0x100e9","SST-Verteilung in DMD, 8 Last-SST","8x1","8 Bit","-","%","?","-","0.75","1.0","1.0","18.75","144.75","0x19","0xc1"
"SRL12ESUB","0x100f2","Sst-Verteilung für die relative Füllung rl","12x1","8 Bit","-","%","?","-","0.75","1.0","1.0","10.5","180.0","0xe","0xf0"
"SRL12ESUB","0x100f2","Sst-Verteilung für die relative Füllung rl","12x1","8 Bit","-","%","?","-","0.75","1.0","1.0","10.5","180.0","0xe","0xf0"
"SRL12ZUUB","0x100ff","Stützstellenverteilung relative Luftfüllung, 12 St.","12x1","8 Bit","-","%","?","-","0.75","1.0","1.0","9.75","191.25","0xd","0xff"
"SRL12ZUUB","0x100ff","Stützstellenverteilung relative Luftfüllung, 12 St.","12x1","8 Bit","-","%","?","-","0.75","1.0","1.0","9.75","191.25","0xd","0xff"
"SRL12ZUUB","0x100ff","Stützstellenverteilung relative Luftfüllung, 12 St.","12x1","8 Bit","-","%","?","-","0.75","1.0","1.0","9.75","191.25","0xd","0xff"
"STA08LDUB","0x1010c","Stützstellenverteilung für Ladedruckregelung","8x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-20.25","120.0","0x25","0xe0"
"STA08LDUB","0x1010c","Stützstellenverteilung für Ladedruckregelung","8x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-20.25","120.0","0x25","0xe0"
"STA08LDUB","0x1010c","Stützstellenverteilung für Ladedruckregelung","8x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-20.25","120.0","0x25","0xe0"
"STA12ESUB","0x10115","-","12x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-45.0","120.0","0x4","0xe0"
"STA12WLUB","0x10122","SST-Verteilung für die Ansauglufttemperatur","12x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-45.0","120.0","0x4","0xe0"
"STA12WLUB","0x10122","SST-Verteilung für die Ansauglufttemperatur","12x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-45.0","120.0","0x4","0xe0"
"STM04FEUB","0x1012f","Stützstellenverteilung Motortemperatur","4x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-20.25","80.25","0x25","0xab"
"STM04FEUB","0x1012f","Stützstellenverteilung Motortemperatur","4x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-20.25","80.25","0x25","0xab"
"STM04SAUB","0x10134","Stützstellenverteilung Motortemperatur, 4 Sst.","4x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","20.25","90.0","0x5b","0xb8"
"STM04SAUB","0x10134","Stützstellenverteilung Motortemperatur, 4 Sst.","4x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","20.25","90.0","0x5b","0xb8"
"STM08DMUB","0x10139","8 Motortemperaturstützstellen für DMD","8x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-29.25","60.0","0x19","0x90"
"STM08DMUB","0x10139","8 Motortemperaturstützstellen für DMD","8x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-29.25","60.0","0x19","0x90"
"STM08OPUB","0x10142","-","8x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-39.0","121.5","0xc","0xe2"
"STM12ESUB","0x1014b","SST-Verteilung für die Motortemperatur tmot","12x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-30.0","90.0","0x18","0xb8"
"STM12ESUB","0x1014b","SST-Verteilung für die Motortemperatur tmot","12x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-30.0","90.0","0x18","0xb8"
"STM12ESUB","0x1014b","SST-Verteilung für die Motortemperatur tmot","12x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-30.0","90.0","0x18","0xb8"
"STM12ESUB","0x1014b","SST-Verteilung für die Motortemperatur tmot","12x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-30.0","90.0","0x18","0xb8"
"STS12ESUB","0x10158","SST-Verteilung für Motorstarttemperatur","12x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-30.0","90.0","0x18","0xb8"
"STS12ESUB","0x10158","SST-Verteilung für Motorstarttemperatur","12x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-30.0","90.0","0x18","0xb8"
"STS12ESUB","0x10158","SST-Verteilung für Motorstarttemperatur","12x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-30.0","90.0","0x18","0xb8"
"STS14ESUB","0x10165","-","14x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-30.0","120.0","0x18","0xe0"
"STS14ESUB","0x10165","-","14x1","8 Bit","-","Grad C","?","-","0.75","1.0","1.0","-30.0","120.0","0x18","0xe0"
"SUE08MFUB","0x10174","-","8x1","8 Bit","-","-","?","-","0.1","1.0","1.0","0.0","7.0","0x0","0x46"
"SUE08MFUB","0x10174","-","8x1","8 Bit","-","-","?","-","0.1","1.0","1.0","0.0","7.0","0x0","0x46"
"SWP08OPUB","0x1017d","Stützstellenverteilung für Pedalstellung wped","8x1","8 Bit","-","% PED","?","-","0.39215686274509803","1.0","1.0","0.0","60.0","0x0","0x99"
"SWP08OPUB","0x1017d","Stützstellenverteilung für Pedalstellung wped","8x1","8 Bit","-","% PED","?","-","0.39215686274509803","1.0","1.0","0.0","60.0","0x0","0x99"
"CWVSV","0x10185","Codewort für Deaktivierung VS_VERST (CWVSV = 0: VS_VERST nicht aktiv)","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"CWVSV","0x10185","Codewort für Deaktivierung VS_VERST (CWVSV = 0: VS_VERST nicht aktiv)","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"BUSOFFCTR","0x10186","Zähler für Bus-off-Flanken bis Fehlerspeichereintrag","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","3.0","3.0","0x3","0x3"
"BUSOFFTIME","0x10187","Entprellzeit zum Rücksetzen von Bus-off-Fehler","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.6","0.6","0x3c","0x3c"
"CANVERS","0x10188","CAN-Versionsbezeichnung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","10.0","10.0","0xa","0xa"
"CSNIV","0x10189","Soll_checksumme der Botschaft Niveau","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"CWCANKBI","0x1018a","Codewort für automatische Kombi-Botschafts-Erkennung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","6.0","6.0","0x6","0x6"
"CWCANKBI","0x1018a","Codewort für automatische Kombi-Botschafts-Erkennung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","6.0","6.0","0x6","0x6"
"CWCANLWS","0x1018b","Codewort für automatische Erkennung LWS-Botschaft","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"CWCANMD","0x1018c","Codewort zur Bildung der CAN-Ausgabe Momentenangaben ungenau","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"CWCAUVW","0x1018d","Codewort für Audi/VW CAN-Ausgabe","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"CWCSER","0x1018e","Codewort für Auswertung der Airbag-Botschaft","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","1.0","1.0","0x1","0x1"
"CWGC","0x1018f","Getriebe-Codierung (CAN)","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","15.0","15.0","0xf","0xf"
"CWGEEIN","0x10190","Codewort für Übernahme der Getriebeanforderung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"CW_CAN_C","0x10191","Codewort für Kodierfehlerüberwachung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","69.0","69.0","0x45","0x45"
"CW_CAN_C","0x10191","Codewort für Kodierfehlerüberwachung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","69.0","69.0","0x45","0x45"
"DBZ_NIV","0x10192","oberer Grenzwert für Botschaftszählerdifferenz","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","5.0","5.0","0x5","0x5"
"FMOTC","0x10193","Motor-Codierung (CAN)","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","10.0","10.0","0xa","0xa"
"FWCBFT","0x10194","Bewertungsfaktor Turbo für CAN-Ausgabe","1x1","8 Bit","-","-","-","-","0.1","1.0","1.0","1.5","1.5","0xf","0xf"
"FWCSBK","0x10195","Steigung der Befüllungskennlinie für CAN-Ausgabe","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","100.0","100.0","0x64","0x64"
"KLMIGENL","0x1019c","Kennlinie für Getriebeeingriff bei Ausfall der Getriebe-Botschaft","5x1","8 Bit","-","%","Grad C","-","0.390625","0.75","1.0","99.21875","99.21875","0xfe","0xfe"
"KVNPZ","0x101a1","normierter Krafstoffverbrauch pro Zylinder für Kombiausgabe","1x1","8 Bit","-","L/Zyl.","-","-","20.0","1.0","1.0","840.0","840.0","0x2a","0x2a"
"MDMAXKBI","0x101a2","maximales Drehmoment für Ausgabe an Kombi","1x1","8 Bit","-","Nm","-","-","10.0","1.0","1.0","400.0","400.0","0x28","0x28"
"MDNORM","0x101a3","Maximales indiziertes Motormoment für Moment-Normierung","1x1","8 Bit","-","Nm","-","-","10.0","1.0","1.0","600.0","600.0","0x3c","0x3c"
"MDNORM","0x101a3","Maximales indiziertes Motormoment für Moment-Normierung","1x1","8 Bit","-","Nm","-","-","10.0","1.0","1.0","600.0","600.0","0x3c","0x3c"
"MDNORM","0x101a3","Maximales indiziertes Motormoment für Moment-Normierung","1x1","8 Bit","-","Nm","-","-","10.0","1.0","1.0","600.0","600.0","0x3c","0x3c"
"MOTTYP","0x101a4","Motortyp für Ausgabe an Kombi","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","6.0","6.0","0x6","0x6"
"NMAXKBI","0x101a5","Drehzahl bei maximalem Moment für Ausgabe an Kombi","1x1","8 Bit","-","U/min/s","-","-","100.0","1.0","1.0","1900.0","1900.0","0x13","0x13"
"T_KOM1CLDEAD","0x101a6","-","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","3.0","3.0","0x3","0x3"
"T_NOLOWRA","0x101a7","Zeit zum Rücksetzen von B_lowra","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","1.0","1.0","0x64","0x64"
"T_NOMALLRAD","0x101a8","-","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.4","0.4","0x28","0x28"
"T_NOMEGS","0x101a9","Filterzeit bis Erkennung der Kommunikationsunterbrechung zu Knoten EGS","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.5","0.5","0x32","0x32"
"T_NOMKBI1","0x101aa","Timeoutzeit Botschaft Kombi1","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","2.0","2.0","0xc8","0xc8"
"T_NOMKLA","0x101ab","Timeoutzeit Botschaft Clima1","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.2","0.2","0x14","0x14"
"T_NOMLWS","0x101ac","CAN Timeoutzeit Lenkwinkelsensor Botschaft","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.5","0.5","0x32","0x32"
"T_NOMNOX","0x101ad","Timeoutzeit Nox Botschaft","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.1","0.1","0xa","0xa"
"VANZKBI","0x101ae","Kombiausgabe Anzahl Ventil","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","5.0","5.0","0x5","0x5"
"ZCANALL","0x101af","Zähler für Codierfehlererkennung Allrad-Botschaft","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.1","0.1","0xa","0xa"
"ANWFOHE","0x101b0","Anzahl NW-Umdr. für Heilung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","50.0","50.0","0x32","0x32"
"ANWFOST","0x101b1","Anzahl NW-Umdr. für Reaktivierung fuel-on/-off Adaption nach Ausblendung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","20.0","20.0","0x14","0x14"
"CDFO","0x101b2","Codewort zum Ausschalten und Rücksetzen der Adaption","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","1.0","1.0","0x1","0x1"
"DFSEFO2N","0x101b3","drehzahlabh. max. plausible Abweichungen der FSE-Werte","8x1","8 Bit","-","grad/KW","Upm","-","0.01464843034744612","40.0","1.0","0.10253901243212284","0.16113273382190732","0x7","0xb"
"DFSEFON","0x101bb","drehzahlabh. max. plausible Abweichungen der FSE-Werte","8x1","8 Bit","-","grad/KW","Upm","-","0.01464843034744612","40.0","1.0","0.10253901243212284","0.16113273382190732","0x7","0xb"
"DFSERES","0x101c3","Differenz der Adaptionswerte zum Auslösen eines Reset der fuel-on/-off adaption","1x1","8 Bit","-","grad/KW","-","-","0.01464843034744612","1.0","1.0","1.4062493133548275","1.4062493133548275","0x60","0x60"
"KFCFO","0x101c4","Kennfeld zur Definition der Bereichseigenschaften (dominant..)","8x3","8 Bit","1 : 1 Umrechnug (dez/hex)","-","Upm","%","1.0","40.0","0.75","1.0","130.0","0x1","0x82"
"KFCFO2","0x101dc","Kennfeld zur Definition der Bereichseigenschaften (dominant..)","8x3","8 Bit","1 : 1 Umrechnug (dez/hex)","-","Upm","%","1.0","40.0","0.75","1.0","130.0","0x1","0x82"
"LURFOST","0x101f4","Laufruhe-Referenzwert für stop fuel-on/-off Adaption, Vergleich mit lunw","1x1","8 Bit","Umrechnung Laufunruhe in DMD","(Umdr./sec)^2","-","-","0.4547480241198352","1.0","1.0","35.01559785722731","35.01559785722731","0x4d","0x4d"
"SFONTM","0x101f5","Schwellwert tmot für fuel-on Adaption aktiv","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","60.0","60.0","0x90","0x90"
"SLFOO2N","0x101f6","Obere Schwelle (Schwellwert-KL) für Lernfilterwert bei fuel-on/-off Adaption","8x1","8 Bit","-","grad/KW","Upm","-","0.0036621049046570986","40.0","1.0","0.11352525204437006","0.19042945504216913","0x1f","0x34"
"SLFOON","0x101fe","Obere Schwelle (Schwellwert-KL) für Lernfilterwert bei fuel-on/-off Adaption","8x1","8 Bit","-","grad/KW","Upm","-","0.0036621049046570986","40.0","1.0","0.11352525204437006","0.19042945504216913","0x1f","0x34"
"ZASMASK","0x10206","Zylinderabschaltmaske für CIFI aus ZAS","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","170.0","170.0","0xaa","0xaa"
"SDZ03DMUB","0x10208","SST-Verteilung in DMD, 3 Drehzahl-SST","3x1","8 Bit","-","%","?","-","0.75","1.0","1.0","36.75","90.0","0x31","0x78"
"SDZ03DMUB2","0x1020c","SST-Verteilung in DMD, 3 Drehzahl-SST","3x1","8 Bit","-","%","?","-","0.75","1.0","1.0","36.75","90.0","0x31","0x78"
"SDZ08DMUB","0x10210","SST-Verteilung in DMD, 8 Drehzahl-SST","8x1","8 Bit","-","Upm","?","-","40.0","1.0","1.0","2480.0","6520.0","0x3e","0xa3"
"SDZ08DMUB2","0x10219","SST-Verteilung in DMD, 8 Drehzahl-SST","8x1","8 Bit","-","Upm","?","-","40.0","1.0","1.0","2480.0","6520.0","0x3e","0xa3"
"DMXRFL","0x10221","Begrenzung bei max. Filter-Laufunruhe-Referenzwert-Änderung","1x1","8 Bit","Umrechnung Laufunruhe in DMD","(Umdr./sec)^2","-","-","0.4547480241198352","1.0","1.0","1.3642440723595057","1.3642440723595057","0x3","0x3"
"FLUTN","0x10222","Filterfaktor Laufunruhe-Filter","8x1","8 Bit","-","-","Upm","-","0.00390625","40.0","1.0","0.171875","0.171875","0x2c","0x2c"
"KFLUAR","0x1022a","Kennfeld für Laufunruhe-Abstandsmass-Referenzwert","8x8","8 Bit","Umrechnung Laufunruhe in DMD","(Umdr./sec)^2","Upm","%","0.4547480241198352","40.0","0.75","5.911724313557858","115.96074615055798","0xd","0xff"
"KFLUAR1","0x1026a","Kennfeld für Laufunruhe-Abstandsmass-Referenzwert","8x8","8 Bit","Umrechnung Laufunruhe in DMD","(Umdr./sec)^2","Upm","%","0.4547480241198352","40.0","0.75","5.911724313557858","115.96074615055798","0xd","0xff"
"KFLUAR2","0x102aa","Kennfeld für Laufunruhe-Abstandsmass-Referenzwert","8x8","8 Bit","Umrechnung Laufunruhe in DMD","(Umdr./sec)^2","Upm","%","0.4547480241198352","40.0","0.75","5.911724313557858","115.96074615055798","0xd","0xff"
"KFLUARZ","0x102ea","Kennfeld für Laufunruhe-Abstandsmass-Referenzwert bei ZAS","8x8","8 Bit","Umrechnung Laufunruhe in DMD","(Umdr./sec)^2","Upm","%","0.4547480241198352","40.0","0.75","5.911724313557858","115.96074615055798","0xd","0xff"
"DLURMIN","0x1032a","Drehzahlabh. Laufunruhe-Referenz-Minimalwert 1","8x1","8 Bit","Umrechnung Laufunruhe in DMD","(Umdr./sec)^2","Upm","-","0.4547480241198352","40.0","1.0","0.4547480241198352","12.27819665123555","0x1","0x1b"
"DMXRDL","0x10332","Begrenzung bei max. Laufunruhe-Referenzwert-Änderung von dlurs","1x1","8 Bit","Umrechnung Laufunruhe in DMD","(Umdr./sec)^2","-","-","0.4547480241198352","1.0","1.0","2.273740120599176","2.273740120599176","0x5","0x5"
